feature,value
206025_s_at,0.0002490924
206026_s_at,0.0001089019
206027_at,0.0001445982
206028_s_at,0.0000240786
206029_at,-0.0000518329
206030_at,0.0000453536
206031_s_at,0.0000455701
206032_at,-0.0000777738
206033_s_at,-0.0000143581
206034_at,-0.0001929616
206035_at,-0.0000130430
206036_s_at,0.0000088965
206037_at,0.0000186813
206038_s_at,0.0000005259
206039_at,0.0000651674
206040_s_at,0.0000761559
206042_x_at,0.0000697283
206043_s_at,-0.0000248375
206044_s_at,0.0000065858
206045_s_at,-0.0001106173
206046_at,0.0000030760
206047_at,-0.0001072989
206048_at,-0.0000491977
206049_at,-0.0001424317
206050_s_at,0.0000471016
206051_at,0.0000309227
206052_s_at,-0.0000269613
206053_at,0.0000342767
206054_at,0.0000307536
206055_s_at,-0.0001107889
206056_x_at,-0.0000299852
206057_x_at,0.0000758793
206058_at,0.0001400547
206059_at,0.0001014659
206060_s_at,-0.0001802086
206061_s_at,0.0000264413
206062_at,0.0001469825
206063_x_at,-0.0002626774
206064_s_at,0.0000055108
206065_s_at,0.0000434964
206066_s_at,0.0000508573
206067_s_at,-0.0001186050
206068_s_at,-0.0001110809
206069_s_at,-0.0000517105
206070_s_at,-0.0000345912
206071_s_at,0.0000050481
206072_at,-0.0000492910
206073_at,0.0000024180
206074_s_at,0.0000160703
206075_s_at,-0.0000404313
206076_at,-0.0000671833
206077_at,-0.0000161122
206078_at,-0.0000799560
206079_at,0.0000068702
206080_at,0.0000261860
206081_at,-0.0000904099
206082_at,-0.0000599070
206083_at,-0.0000427603
206084_at,-0.0000003590
206085_s_at,-0.0001054126
206086_x_at,0.0000160663
206087_x_at,0.0003130037
206088_at,-0.0000255326
206089_at,0.0001692699
206090_s_at,-0.0001611883
206091_at,-0.0001783162
206092_x_at,0.0002206116
206093_x_at,0.0000095394
206094_x_at,-0.0001263485
206095_s_at,0.0000214691
206096_at,-0.0000219152
206097_at,-0.0000259274
206098_at,-0.0001445642
206099_at,-0.0000628121
206100_at,0.0001758059
206101_at,-0.0000612351
206102_at,-0.0001062328
206103_at,-0.0000530163
206104_at,0.0000155559
206105_at,0.0000514049
206106_at,0.0000189892
206107_at,-0.0000834445
206108_s_at,0.0000417976
206109_at,0.0002624512
206110_at,-0.0000026860
206111_at,-0.0000284631
206112_at,0.0000032383
206113_s_at,-0.0000482329
206114_at,-0.0000706671
206115_at,0.0000340163
206116_s_at,0.0000016606
206117_at,-0.0000195165
206118_at,-0.0001231917
206119_at,-0.0000475637
206120_at,0.0000026308
206121_at,0.0001844216
206122_at,-0.0000568812
206123_at,-0.0002412137
206124_s_at,-0.0003046904
206125_s_at,0.0000466014
206126_at,-0.0001870665
206127_at,-0.0000487854
206128_at,0.0001502752
206129_s_at,-0.0000387085
206130_s_at,-0.0000360644
206131_at,-0.0000732840
206132_at,-0.0001323288
206133_at,-0.0000375569
206134_at,0.0000868840
206135_at,0.0000604531
206136_at,0.0000287472
206137_at,-0.0000049096
206138_s_at,-0.0000848567
206139_at,0.0000177921
206140_at,-0.0000654553
206141_at,-0.0001409568
206142_at,-0.0000364047
206143_at,-0.0001141088
206144_at,0.0000015769
206145_at,0.0000133230
206146_s_at,0.0000985347
206147_x_at,-0.0002292609
206148_at,0.0000142763
206149_at,-0.0001579726
206150_at,-0.0001950123
206151_x_at,-0.0000333907
206152_at,-0.0000735182
206153_at,-0.0000772887
206154_at,0.0002062767
206155_at,0.0000487168
206156_at,0.0000497521
206157_at,-0.0002045263
206158_s_at,-0.0000245014
206159_at,-0.0000325885
206160_at,-0.0000382026
206161_s_at,-0.0002099583
206162_x_at,0.0000577715
206163_at,-0.0000336486
206164_at,-0.0000570841
206165_s_at,-0.0000923423
206166_s_at,0.0001303131
206167_s_at,0.0000358267
206168_at,-0.0000740877
206169_x_at,0.0001221945
206170_at,0.0000601846
206171_at,0.0001174296
206172_at,0.0001246589
206173_x_at,-0.0000090710
206174_s_at,0.0000108092
206175_x_at,0.0000363250
206176_at,0.0000375148
206177_s_at,0.0000895819
206178_at,0.0001321025
206179_s_at,0.0000014753
206180_x_at,0.0002202324
206181_at,0.0000875744
206182_at,0.0000130325
206183_s_at,-0.0001390915
206184_at,0.0000450905
206185_at,-0.0001891016
206186_at,0.0000383427
206187_at,-0.0000881389
206188_at,0.0000692523
206189_at,-0.0001968678
206190_at,0.0000141387
206191_at,0.0000079140
206192_at,-0.0000307211
206193_s_at,-0.0000532933
206194_at,0.0000379096
206195_x_at,0.0000383057
206196_s_at,-0.0001327453
206197_at,-0.0002381813
206198_s_at,0.0000593558
206199_at,-0.0003028455
206200_s_at,-0.0000356545
206201_s_at,0.0000392222
206202_at,0.0001192512
206203_at,-0.0001249237
206204_at,-0.0000697946
206205_at,-0.0001217647
206206_at,-0.0000632146
206207_at,0.0000116449
206208_at,-0.0002277591
206209_s_at,0.0000012096
206210_s_at,0.0001683563
206211_at,-0.0000431332
206212_at,-0.0000797071
206213_at,0.0000046627
206214_at,-0.0000543855
206215_at,0.0000321154
206216_at,-0.0001205549
206217_at,0.0000158399
206218_at,-0.0001234233
206219_s_at,0.0000350926
206220_s_at,0.0001899732
206221_at,0.0001012248
206222_at,0.0000373115
206223_at,-0.0000913765
206224_at,-0.0000293047
206225_at,-0.0001252952
206226_at,-0.0000069466
206227_at,0.0000642825
206228_at,0.0001049484
206229_x_at,0.0002278299
206230_at,0.0000554697
206231_at,-0.0000056379
206232_s_at,0.0000706701
206233_at,0.0000408920
206234_s_at,-0.0000966345
206235_at,-0.0000035280
206236_at,-0.0001142341
206237_s_at,-0.0000837389
206238_s_at,-0.0000186171
206239_s_at,-0.0001520133
206240_s_at,0.0000556449
206241_at,-0.0002389040
206242_at,0.0000345521
206243_at,0.0000792176
206244_at,-0.0000316175
206245_s_at,0.0001120699
206246_at,-0.0000654328
206247_at,-0.0000082744
206248_at,-0.0001174392
206249_at,0.0000150545
206250_x_at,-0.0002968278
206251_s_at,-0.0001389131
206252_s_at,-0.0000394405
206253_at,0.0000617601
206254_at,0.0000443073
206255_at,-0.0000119662
206256_at,0.0000065840
206257_at,-0.0001752824
206258_at,0.0000153854
206259_at,0.0000565099
206260_at,0.0000863913
206261_at,0.0001527138
206262_at,0.0119892005
206263_at,0.0001728903
206264_at,0.0000975896
206265_s_at,0.0001129724
206266_at,0.0000768032
206267_s_at,0.0000244863
206268_at,-0.0001475597
206269_at,-0.0000829798
206270_at,0.0000838551
206271_at,-0.0000232829
206272_at,0.0001908543
206273_at,-0.0000597159
206274_s_at,0.0000076191
206275_s_at,-0.0000021677
206276_at,0.0002358134
206277_at,-0.0000103697
206278_at,-0.0000145463
206279_at,0.0000291965
206280_at,0.0000367294
206281_at,0.0000484180
206282_at,0.0001240763
206283_s_at,-0.0002299447
206284_x_at,0.0000322125
206285_at,0.0002191661
206286_s_at,0.0000251070
206287_s_at,-0.0000308505
206288_at,-0.0000617976
206289_at,0.0000253421
206290_s_at,0.0000793692
206291_at,0.0001231939
206292_s_at,0.0000369425
206293_at,-0.0001173160
206294_at,-0.0002475327
206295_at,-0.0000306721
206296_x_at,0.0000011893
206297_at,-0.0000236554
206298_at,0.0000324320
206299_at,0.0000612984
206300_s_at,-0.0000052101
206301_at,0.0000578634
206302_s_at,0.0000553323
206303_s_at,0.0000629763
206304_at,0.0001258336
206305_s_at,0.0222240314
206306_at,-0.0003418894
206307_s_at,-0.0000507465
206308_at,0.0000517982
206309_at,0.0001296690
206310_at,-0.0000114894
206311_s_at,0.0000177802
206312_at,0.0000530596
206313_at,-0.0001297244
206314_at,0.0000256997
206315_at,0.0000876596
206316_s_at,-0.0001439529
206317_s_at,-0.0002059556
206318_at,0.0000419616
206319_s_at,0.0000619555
206320_s_at,-0.0000722404
206321_at,-0.0000552869
206322_at,-0.0001019531
206323_x_at,0.0000866527
206324_s_at,-0.0002178075
206325_at,-0.0000578651
206326_at,-0.0000470052
206327_s_at,-0.0000011377
206328_at,0.0000831853
206329_at,0.0001226219
206330_s_at,0.0000399318
206331_at,-0.0000749668
206332_s_at,0.0000473366
206333_at,-0.0000294597
206334_at,0.0000303698
206335_at,0.0000173637
206336_at,0.0000647704
206337_at,0.0000011309
206338_at,0.0000429313
206339_at,-0.0000381769
206340_at,0.0000090332
206341_at,-0.0000959148
206342_x_at,0.0000010763
206343_s_at,0.0248300266
206344_at,-0.0000609830
206345_s_at,0.0000239362
206346_at,-0.0000199434
206347_at,-0.0000504464
206348_s_at,0.0000087086
206349_at,-0.0001186185
206350_at,-0.0000918441
206351_s_at,0.0000049723
206352_s_at,-0.0000646996
206353_at,0.0000090301
206354_at,0.0230841599
206355_at,0.0000630496
206356_s_at,-0.0000551977
206357_at,0.0000362551
206358_at,0.0001397087
206359_at,0.0000972595
206360_s_at,0.0000548546
206361_at,0.0001765729
206362_x_at,0.0002407835
206363_at,-0.0001277402
206364_at,0.0000028657
206365_at,0.0001231329
206366_x_at,-0.0001170320
206367_at,-0.0000838588
206368_at,-0.0000325891
206369_s_at,-0.0000052033
206370_at,0.0000038173
206371_at,-0.0001699404
206372_at,-0.0001754732
206373_at,-0.0000478252
206374_at,0.0001428706
206375_s_at,-0.0001065190
206376_at,-0.0000660030
206377_at,0.0000286326
206378_at,-0.0001640948
206379_at,0.0000191881
206380_s_at,0.0005453612
206381_at,0.0000699128
206382_s_at,0.0000859512
206383_s_at,0.0000310943
206384_at,0.0000734320
206385_s_at,-0.0000000779
206386_at,-0.0000906232
206387_at,0.0001831046
206388_at,0.0000936612
206389_s_at,-0.0000157436
206390_x_at,0.0001112000
206391_at,-0.0000467529
206392_s_at,-0.0001873535
206393_at,0.0000132803
206394_at,0.0002438816
206395_at,0.0000272784
206396_at,0.0000333958
206397_x_at,-0.0000696825
206398_s_at,0.0000308801
206399_x_at,0.0001904477
206400_at,0.0000517016
206401_s_at,0.0000089863
206402_s_at,0.0000020679
206403_at,-0.0001021564
206404_at,-0.0000785219
206405_x_at,0.0000371022
206406_at,-0.0000713840
206407_s_at,0.0000948703
206408_at,0.0000017502
206409_at,0.0000454669
206410_at,-0.0001370437
206411_s_at,-0.0000000151
206412_at,-0.0001611581
206413_s_at,-0.0000181836
206414_s_at,-0.0002453146
206415_at,0.0001062032
206416_at,-0.0000793065
206417_at,-0.0000272653
206418_at,-0.0000207336
206419_at,0.0000318686
206420_at,-0.0000109505
206421_s_at,0.0000481377
206422_at,0.0000740253
206423_at,0.0001148992
206424_at,0.0000214708
206425_s_at,0.0002132713
206426_at,0.0000513261
206427_s_at,-0.0000182895
206428_s_at,0.0001988742
206429_at,-0.0001733255
206430_at,0.0001596637
206431_x_at,0.0002191120
206432_at,-0.0000878212
206433_s_at,0.0000682914
206434_at,0.0197915044
206435_at,0.0001092679
206436_at,-0.0002020819
206437_at,-0.0001721954
206438_x_at,-0.0002216820
206439_at,0.0001662176
206440_at,-0.0000273736
206441_s_at,-0.0000188244
206442_at,-0.0003722943
206443_at,0.0000445429
206444_at,0.0000122872
206445_s_at,-0.0001579611
206446_s_at,0.0000248348
206447_at,0.0000336733
206448_at,0.0002735572
206449_s_at,-0.0000705244
206450_at,0.0000267490
206451_at,0.0000138669
206452_x_at,-0.0002616717
206453_s_at,0.0000070733
206454_s_at,0.0000601077
206455_s_at,-0.0001385590
206456_at,0.0000549487
206457_s_at,0.0001318576
206458_s_at,-0.0001509169
206459_s_at,-0.0001128111
206460_at,-0.0000029706
206461_x_at,0.0002901638
206462_s_at,0.0000275204
206463_s_at,0.0002236311
206464_at,0.0002543085
206465_at,-0.0000080556
206466_at,0.0001133866
206467_x_at,-0.0001477661
206468_s_at,0.0000437437
206469_x_at,0.0000131134
206470_at,0.0001090432
206471_s_at,-0.0000281505
206472_s_at,-0.0001727190
206473_at,-0.0000519139
206474_at,-0.0000221374
206475_x_at,-0.0000398080
206476_s_at,0.0001054628
206477_s_at,0.0000498644
206478_at,0.0000115124
206479_at,0.0000094293
206480_at,0.0000266745
206481_s_at,-0.0000117268
206482_at,0.0001648468
206483_at,0.0000208587
206484_s_at,0.0000240588
206485_at,-0.0000957886
206486_at,-0.0001032822
206487_at,-0.0000428506
206488_s_at,-0.0001204747
206489_s_at,-0.0001342557
206490_at,-0.0000344282
206491_s_at,0.0001487538
206492_at,0.0001083532
206493_at,-0.0000477378
206494_s_at,-0.0001730848
206495_s_at,-0.0000293688
206496_at,0.0000742140
206497_at,0.0000831346
206498_at,-0.0000160462
206499_s_at,0.0000317523
206500_s_at,0.0002348248
206501_x_at,0.0001444284
206502_s_at,0.0000128871
206503_x_at,-0.0002037826
206504_at,0.0000120303
206505_at,0.0000829564
206506_s_at,-0.0000403553
206507_at,-0.0002562256
206508_at,0.0000426748
206509_at,0.0001119224
206510_at,-0.0000166635
206511_s_at,0.0001288669
206512_at,0.0000340616
206513_at,0.0000557359
206514_s_at,-0.0000288573
206515_at,-0.0000342065
206516_at,0.0001490215
206517_at,0.0000049792
206518_s_at,0.0001337366
206519_x_at,-0.0000111564
206520_x_at,0.0000827460
206521_s_at,0.0000542191
206522_at,-0.0000236328
206523_at,0.0000207571
206524_at,-0.0000007625
206525_at,0.0001228315
206526_at,-0.0000141996
206527_at,-0.0000342439
206528_at,-0.0001115474
206529_x_at,-0.0000435968
206530_at,0.0000017839
206531_at,0.0000079544
206532_at,-0.0001342975
206533_at,0.0000836649
206534_at,0.0002904001
206535_at,-0.0000026545
206536_s_at,-0.0000190044
206537_at,-0.0001097387
206538_at,0.0000872989
206539_s_at,-0.0001446391
206540_at,-0.0000981322
206541_at,-0.0000113238
206542_s_at,0.0000126975
206543_at,0.0000037948
206544_x_at,-0.0001826436
206545_at,-0.0001443457
206546_at,-0.0001308486
206547_s_at,-0.0000923934
206548_at,-0.0001316406
206549_at,0.0001930420
206550_s_at,-0.0000147295
206551_x_at,0.0000143180
206552_s_at,-0.0000025526
206553_at,0.0001085657
206554_x_at,-0.0000407791
206555_s_at,-0.0000664515
206556_at,0.0000541296
206557_at,-0.0000393143
206558_at,-0.0001972060
206559_x_at,-0.0001061564
206560_s_at,0.0000398845
206561_s_at,0.0000300813
206562_s_at,-0.0000117092
206563_s_at,0.0001505573
206564_at,0.0002843080
206565_x_at,-0.0000024882
206566_at,0.0000289382
206567_s_at,0.0000563388
206568_at,0.0000393836
206569_at,0.0000037965
206570_s_at,-0.0000415109
206571_s_at,0.0000931043
206572_x_at,0.0001200251
206573_at,0.0000260044
206574_s_at,0.0002515256
206575_at,-0.0000003985
206576_s_at,0.0001957148
206577_at,0.0000065508
206578_at,-0.0002119355
206579_at,-0.0000658135
206580_s_at,0.0001457024
206581_at,0.0001043857
206582_s_at,-0.0003289135
206583_at,0.0102892276
206584_at,-0.0002659012
206585_at,-0.0000482972
206586_at,0.0002098736
206587_at,0.0000737752
206588_at,-0.0000119930
206589_at,-0.0000508685
206590_x_at,-0.0000557840
206591_at,-0.0000572983
206592_s_at,-0.0000640600
206593_s_at,-0.0000168956
206594_at,-0.0000318528
206595_at,-0.0000895192
206596_s_at,-0.0000005720
206597_at,-0.0000455284
206598_at,0.0000921685
206599_at,0.0001265939
206600_s_at,0.0000469150
206601_s_at,0.0000007953
206602_s_at,0.0001027480
206603_at,-0.0000343077
206604_at,-0.0000587026
206605_at,-0.0001240179
206606_at,0.0000019564
206607_at,0.0000125052
206608_s_at,0.0000808462
206609_at,-0.0000932956
206610_s_at,-0.0000538548
206611_at,0.0000381811
206612_at,-0.0000019010
206613_s_at,-0.0000156939
206614_at,-0.0000242825
206615_s_at,0.0000148697
206616_s_at,0.0000365653
206617_s_at,-0.0000152494
206618_at,0.0000825482
206619_at,0.0000261667
206620_at,-0.0001186230
206621_s_at,0.0001681113
206622_at,0.0002268334
206623_at,-0.0000600657
206624_at,0.0000354001
206625_at,-0.0001062099
206626_x_at,-0.0000381497
206627_s_at,0.0000986734
206628_at,-0.0000039254
206629_at,0.0000750626
206630_at,-0.0000657691
206631_at,-0.0001484815
206632_s_at,0.0000077915
206633_at,-0.0001424988
206634_at,-0.0000368271
206635_at,0.0000537847
206636_at,0.0000184423
206637_at,-0.0002214547
206638_at,0.0000757898
206639_x_at,0.0001144364
206640_x_at,0.0000305991
206641_at,0.0001819991
206642_at,-0.0000012968
206643_at,0.0000214104
206644_at,0.0000528931
206645_s_at,0.0000974661
206646_at,-0.0000627127
206647_at,0.0000368633
206648_at,-0.0000666575
206649_s_at,-0.0000759623
206650_at,-0.0000469501
206651_s_at,-0.0000034288
206652_at,-0.0000949736
206653_at,0.0000861898
206654_s_at,0.0000779823
206655_s_at,0.0000181846
206656_s_at,0.0001383110
206657_s_at,0.0000847251
206658_at,-0.0000444446
206659_at,-0.0000082169
206660_at,0.0000581594
206661_at,0.0000716699
206662_at,0.0000683946
206663_at,0.0000880194
206664_at,0.0001221473
206665_s_at,-0.0000642854
206666_at,-0.0000160840
206667_s_at,0.0000200925
206668_s_at,0.0000125302
206669_at,0.0000662748
206670_s_at,0.0001460832
206671_at,-0.0000188556
206672_at,-0.0000305015
206673_at,0.0000835015
206674_at,0.0000993748
206675_s_at,0.0000045407
206676_at,-0.0000659850
206677_at,0.0001535972
206678_at,0.0000127769
206679_at,-0.0001427656
206680_at,0.0000008790
206681_x_at,0.0000811310
206682_at,0.0000596006
206683_at,0.0000044120
206684_s_at,0.0001356803
206685_at,-0.0001879214
206686_at,-0.0000573467
206687_s_at,-0.0000087604
206688_s_at,0.0000128818
206689_x_at,-0.0001509941
206690_at,0.0000356048
206691_s_at,0.0000246524
206692_at,-0.0001381565
206693_at,-0.0000266292
206694_at,-0.0001662683
206695_x_at,-0.0001140173
206696_at,-0.0000947035
206697_s_at,0.0000869520
206698_at,0.0000728691
206699_x_at,0.0001381926
206700_s_at,-0.0002136600
206701_x_at,0.0000008668
206702_at,-0.0001918447
206703_at,0.0000177006
206704_at,-0.0001253395
206705_at,-0.0001258320
206706_at,0.0000925391
206707_x_at,0.0001498270
206708_at,0.0000793015
206709_x_at,-0.0000849367
206710_s_at,-0.0000177436
206711_at,-0.0000379031
206712_at,0.0002211690
206713_at,0.0001012291
206714_at,0.0000322816
206715_at,0.0000013532
206716_at,-0.0000190484
206717_at,0.0000645801
206718_at,0.0000102264
206719_at,0.0000647171
206720_at,-0.0001081397
206721_at,-0.0001350685
206722_s_at,-0.0000464762
206723_s_at,-0.0000698098
206724_at,-0.0000217672
206725_x_at,0.0000028801
206726_at,0.0003118337
206727_at,0.0475605838
206728_at,0.0002943891
206729_at,0.0000889972
206730_at,0.0000216883
206731_at,0.0002640161
206732_at,-0.0000127104
206733_at,0.0000158442
206734_at,0.0000329674
206735_at,0.0000538181
206736_x_at,0.0000737884
206737_at,-0.0000427325
206738_at,0.0000043700
206739_at,0.0000323346
206740_x_at,-0.0002442304
206741_at,0.0000853566
206742_at,-0.0000428516
206743_s_at,0.0000614206
206744_s_at,0.0000030689
206745_at,0.0000031116
206746_at,-0.0000669835
206747_at,0.0000186468
206748_s_at,0.0000889895
206749_at,-0.0001457411
206750_at,0.0000507183
206751_s_at,0.0001291129
206752_s_at,-0.0000138994
206753_at,-0.0000058565
206754_s_at,-0.0000107210
206755_at,0.0979590565
206756_at,-0.0000220954
206757_at,-0.0001058169
206758_at,-0.0000577589
206759_at,0.0000101058
206760_s_at,-0.0000239949
206761_at,-0.0000523116
206762_at,-0.0001977237
206763_at,0.0000444927
206764_x_at,-0.0000434184
206765_at,0.0001227671
206766_at,0.0001784887
206767_at,-0.0000013237
206768_at,0.0000364389
206769_at,-0.0000708607
206770_s_at,0.0001310446
206771_at,0.0000866456
206772_at,-0.0001002578
206773_at,0.0000395829
206774_at,-0.0002067178
206775_at,0.0000338837
206776_x_at,0.0000184004
206777_s_at,0.0000023653
206778_at,-0.0000342288
206779_s_at,0.0000171733
206780_at,-0.0000740506
206781_at,-0.0001593487
206782_s_at,0.0001687987
206783_at,0.0000228903
206784_at,-0.0000416348
206785_s_at,0.0001318205
206786_at,0.0000096182
206787_at,-0.0000918425
206788_s_at,-0.0000478791
206789_s_at,0.0000427366
206790_s_at,-0.0000470244
206791_s_at,0.0000468432
206792_x_at,0.0001964860
206793_at,-0.0001048933
206794_at,0.0001792249
206795_at,0.0000728802
206796_at,0.0000007977
206797_at,0.0000002650
206798_x_at,0.0000161054
206799_at,-0.0000657822
206800_at,-0.0000721304
206801_at,0.0002781576
206802_at,-0.0000289369
206803_at,-0.0000141901
206804_at,0.0000005669
206805_at,-0.0001377310
206806_at,-0.0000533505
206807_s_at,0.0001168558
206808_at,0.0000055645
206809_s_at,-0.0000595580
206810_at,0.0000561652
206811_at,-0.0001681355
206812_at,-0.0000349590
206813_at,0.0001431886
206814_at,0.0001208263
206815_at,0.0000416062
206816_s_at,0.0002219743
206817_x_at,-0.0000980013
206818_s_at,-0.0000345715
206819_at,-0.0000336993
206820_at,0.0000776943
206821_x_at,0.0000943259
206822_s_at,-0.0000996537
206823_at,0.0000351982
206824_at,0.0000259204
206825_at,0.0000015823
206826_at,0.0000140636
206827_s_at,0.0001216074
206828_at,0.0000517166
